,timestamp,gfx,gFy,gFz,wx,wy,wz,I,devicemodeDescription,devicemode
38,0.78,10.8199996948,-7.83999967575,-3.49000000954,0.0399999991059,0.439999997616,1.67999994755,51,swing,1
39,0.8,10.9099998474,-6.36999988556,-3.08999991417,0.0399999991059,0.439999997616,1.67999994755,51,swing,1
40,0.82,10.4200000763,-8.98999977112,-2.75,0.0399999991059,0.439999997616,1.67999994755,51,swing,1
41,0.84,9.5999994278,-9.57999992371,-2.99000000954,0.0399999991059,0.439999997616,1.67999994755,51,swing,1
42,0.86,8.93999958038,-8.26999950409,-3.19999980927,0.0399999991059,0.439999997616,1.67999994755,51,swing,1
43,0.88,9.19999980927,-6.71000003815,-3.51999998093,0.0399999991059,0.439999997616,1.67999994755,51,swing,1
44,0.9,9.88000011444,-6.48000001907,-3.91999983788,0.0399999991059,0.439999997616,1.67999994755,51,swing,1
45,0.92,9.88000011444,-6.48000001907,-3.91999983788,0.0399999991059,0.439999997616,1.67999994755,51,swing,1
46,0.94,10.9399995804,-7.84999990463,-4.30999994278,0.5,-0.659999966621,-1.19999992847,51,swing,1
47,0.96,11.2199993134,-7.98999977112,-3.91999983788,0.5,-0.659999966621,-1.19999992847,51,swing,1
48,0.98,11.1099996567,-8.26999950409,-3.02999997139,0.5,-0.659999966621,-1.19999992847,51,swing,1
49,1.0,10.4200000763,-8.23999977112,-2.1099998951,0.5,-0.659999966621,-1.19999992847,51,swing,1
50,1.02,10.4200000763,-8.23999977112,-2.1099998951,0.5,-0.659999966621,-1.19999992847,51,swing,1
51,1.04,8.55999946594,-7.67999982834,-1.30999994278,0.5,-0.659999966621,-1.19999992847,51,swing,1
52,1.06,7.11999988556,-7.73000001907,-2.30999994278,0.5,-0.659999966621,-1.19999992847,51,swing,1
53,1.08,6.92000007629,-8.05000019073,-2.84999990463,0.5,-0.659999966621,-1.19999992847,51,swing,1
54,1.1,6.92000007629,-8.05000019073,-2.84999990463,0.5,-0.659999966621,-1.19999992847,51,swing,1
55,1.12,5.85999965668,-8.97000026703,-3.21000003815,-0.42999997735,0.610000014305,-3.6899998188,30,swing,1
56,1.14,5.85999965668,-8.97000026703,-3.21000003815,-0.42999997735,0.610000014305,-3.6899998188,30,swing,1
57,1.16,5.28999996185,-9.5,-2.29999995232,-0.42999997735,0.610000014305,-3.6899998188,30,swing,1
58,1.18,4.81999969482,-10.1799993515,-1.73000001907,-0.42999997735,0.610000014305,-3.6899998188,30,swing,1
59,1.2,4.82999992371,-11.0999994278,-1.66999995708,-0.42999997735,0.610000014305,-3.6899998188,30,swing,1
60,1.22,4.82999992371,-11.0999994278,-1.66999995708,-0.42999997735,0.610000014305,-3.6899998188,30,swing,1
61,1.24,4.34999990463,-12.7100000381,-1.36000001431,-0.42999997735,0.610000014305,-3.6899998188,30,swing,1
