time,gfx,gFy,gFz,wx,wy,wz,I,mode
0.16,0.346160888671875,-9.6658935546875,-0.039093017578125,-0.24530029296875,0.166107177734375,0.02911376953125,0,pocket
0.18,0.316253662109375,-9.650390625,0.00799560546875,-0.24530029296875,0.166107177734375,0.02911376953125,0,pocket
0.2,0.2110595703125,-9.686477661132812,0.072662353515625,-0.24530029296875,0.166107177734375,0.02911376953125,0,pocket
0.22,0.0260009765625,-9.76873779296875,0.03533935546875,-0.121826171875,-0.180450439453125,-0.0963134765625,0,pocket
0.24,0.039642333984375,-9.778396606445312,0.1487274169921875,-0.121826171875,-0.180450439453125,-0.0963134765625,0,pocket
0.26,0.035186767578125,-9.837875366210938,0.1425018310546875,-0.121826171875,-0.180450439453125,-0.0963134765625,0,pocket
0.28,0.0544281005859375,-9.8885498046875,0.0594635009765625,-0.121826171875,-0.180450439453125,-0.0963134765625,0,pocket
0.3,0.1360015869140625,-9.880401611328125,-0.0096893310546875,-0.121826171875,-0.180450439453125,-0.0963134765625,0,pocket
0.32,0.25677490234375,-9.7830810546875,-0.160369873046875,-0.121826171875,-0.180450439453125,-0.0963134765625,0,pocket
0.34,0.2784576416015625,-9.653671264648438,-0.3633575439453125,-0.121826171875,-0.180450439453125,-0.0963134765625,0,pocket
0.36,0.2355804443359375,-9.628768920898438,-0.5500640869140625,-0.121826171875,-0.180450439453125,-0.0963134765625,0,pocket
0.38,0.21124267578125,-9.738052368164062,-0.6651611328125,-0.1685791015625,-0.0621795654296875,-0.071746826171875,0,pocket
0.4,0.1064453125,-9.79345703125,-1.00677490234375,-0.1685791015625,-0.0621795654296875,-0.071746826171875,0,pocket
0.42,0.126953125,-9.903045654296875,-1.0751495361328125,-0.261627197265625,-0.088775634765625,0.0107269287109375,0,pocket
0.44,0.107513427734375,-9.97821044921875,-1.137298583984375,-0.261627197265625,-0.088775634765625,0.0107269287109375,0,pocket
0.46,0.1448211669921875,-9.88018798828125,-1.304473876953125,-0.261627197265625,-0.088775634765625,0.0107269287109375,0,pocket
0.48,0.1189727783203125,-9.73028564453125,-1.3480987548828125,-0.261627197265625,-0.088775634765625,0.0107269287109375,0,pocket
0.5,0.0214385986328125,-9.6864013671875,-1.3675689697265625,-0.261627197265625,-0.088775634765625,0.0107269287109375,0,pocket
0.52,-0.001861572265625,-9.78619384765625,-1.43951416015625,-0.261627197265625,-0.088775634765625,0.0107269287109375,0,pocket
0.54,0.0407867431640625,-9.828140258789062,-1.4709930419921875,-0.261627197265625,-0.088775634765625,0.0107269287109375,0,pocket
0.56,0.0579376220703125,-9.795745849609375,-1.5235137939453125,-0.261627197265625,-0.088775634765625,0.0107269287109375,0,pocket
0.58,0.0450439453125,-9.813018798828125,-1.59832763671875,-0.261627197265625,-0.088775634765625,0.0107269287109375,0,pocket
0.6,-0.0190277099609375,-9.75457763671875,-1.600250244140625,-0.28857421875,0.1996002197265625,0.15277099609375,0,pocket
0.62,-0.23516845703125,-9.705154418945312,-1.626495361328125,-0.28857421875,0.1996002197265625,0.15277099609375,0,pocket
0.64,-0.253662109375,-9.724746704101562,-1.600830078125,-0.28857421875,0.1996002197265625,0.15277099609375,0,pocket
0.66,-0.263427734375,-9.648345947265625,-1.652923583984375,-0.28857421875,0.1996002197265625,0.15277099609375,0,pocket
0.68,-0.241943359375,-9.58551025390625,-1.6800994873046875,-0.28857421875,0.1996002197265625,0.15277099609375,0,pocket
0.7000000000000001,-0.3292388916015625,-9.57568359375,-1.742645263671875,-0.28857421875,0.1996002197265625,0.15277099609375,0,pocket
0.72,-0.173126220703125,-9.609466552734375,-1.801605224609375,-0.28857421875,0.1996002197265625,0.15277099609375,0,pocket
0.74,0.0191192626953125,-9.802490234375,-1.5378875732421875,-0.28857421875,0.1996002197265625,0.15277099609375,0,pocket
0.76,-0.00531005859375,-9.80517578125,-1.4446868896484375,-0.1529388427734375,0.1822662353515625,0.4020233154296875,0,pocket
0.78,-0.4310302734375,-9.663818359375,-1.3751220703125,-0.1529388427734375,0.1822662353515625,0.4020233154296875,0,pocket
0.8,-0.9376373291015625,-9.753448486328125,-1.1365509033203125,-0.1529388427734375,0.1822662353515625,0.4020233154296875,0,pocket
0.8200000000000001,-0.954498291015625,-9.874786376953125,-1.224609375,-0.1529388427734375,0.1822662353515625,0.4020233154296875,0,pocket
0.84,-1.07232666015625,-9.925064086914062,-1.43988037109375,-0.1529388427734375,0.1822662353515625,0.4020233154296875,0,pocket
0.86,-1.0786590576171875,-9.869338989257812,-1.77764892578125,-0.1529388427734375,0.1822662353515625,0.4020233154296875,0,pocket
0.88,-0.9256744384765625,-9.722412109375,-1.944183349609375,-0.1529388427734375,0.1822662353515625,0.4020233154296875,0,pocket
0.9,-0.95684814453125,-9.589065551757812,-1.9980621337890625,-0.1529388427734375,0.1822662353515625,0.4020233154296875,0,pocket
0.92,-1.097564697265625,-9.4698486328125,-2.0851898193359375,-0.1529388427734375,0.1822662353515625,0.4020233154296875,0,pocket
0.9400000000000001,-1.3023681640625,-9.367294311523438,-2.260955810546875,0.1682281494140625,0.6316986083984375,0.432098388671875,0,pocket
0.96,-1.3101348876953125,-9.527633666992188,-2.2126312255859375,0.1682281494140625,0.6316986083984375,0.432098388671875,0,pocket
0.98,-1.30950927734375,-9.561874389648438,-2.1294708251953125,0.1682281494140625,0.6316986083984375,0.432098388671875,0,pocket
1,-1.4535064697265625,-9.4036865234375,-1.97113037109375,0.1682281494140625,0.6316986083984375,0.432098388671875,0,pocket
1.02,-1.6163330078125,-8.937164306640625,-1.5194854736328125,0.1682281494140625,0.6316986083984375,0.432098388671875,0,pocket
1.04,-1.93865966796875,-9.024856567382812,-2.0647430419921875,0.062164306640625,0.65716552734375,0.2998046875,0,pocket
1.06,-2.306488037109375,-9.10064697265625,-2.1040802001953125,0.062164306640625,0.65716552734375,0.2998046875,0,pocket
1.08,-2.4185028076171875,-9.1314697265625,-1.8229522705078125,0.062164306640625,0.65716552734375,0.2998046875,0,pocket
1.1,-2.274871826171875,-9.237533569335938,-1.8594207763671875,0.062164306640625,0.65716552734375,0.2998046875,0,pocket
1.12,-2.156951904296875,-9.23492431640625,-1.8708648681640625,0.062164306640625,0.65716552734375,0.2998046875,0,pocket
1.1400000000000001,-2.0276947021484375,-9.174423217773438,-1.722381591796875,0.062164306640625,0.65716552734375,0.2998046875,0,pocket
1.16,-1.730743408203125,-9.120162963867188,-1.6324310302734375,0.062164306640625,0.65716552734375,0.2998046875,0,pocket
1.18,-1.421478271484375,-9.067123413085938,-1.662994384765625,0.289581298828125,0.6508941650390625,0.01226806640625,0,pocket
1.2,-1.372100830078125,-9.242935180664062,-1.6569366455078125,0.289581298828125,0.6508941650390625,0.01226806640625,0,pocket
1.22,-1.1972198486328125,-9.865829467773438,-1.5838623046875,0.289581298828125,0.6508941650390625,0.01226806640625,0,pocket
1.24,-0.8753204345703125,-11.0010986328125,-1.334686279296875,0.289581298828125,0.6508941650390625,0.01226806640625,0,pocket
1.26,-0.7149658203125,-11.613357543945312,-1.533660888671875,0.289581298828125,0.6508941650390625,0.01226806640625,0,pocket
1.28,-0.6038818359375,-11.768020629882812,-2.1229705810546875,0.289581298828125,0.6508941650390625,0.01226806640625,0,pocket
1.3,-0.9009552001953125,-11.333648681640625,-2.522918701171875,0.289581298828125,0.6508941650390625,0.01226806640625,0,pocket
1.32,-1.816436767578125,-10.079757690429688,-1.8957672119140625,0.289581298828125,0.6508941650390625,0.01226806640625,0,pocket
1.34,-0.63323974609375,-8.531982421875,-0.0768585205078125,0.289581298828125,0.6508941650390625,0.01226806640625,0,pocket
1.36,0.1873779296875,-8.539474487304688,-0.3205413818359375,0.289581298828125,0.6508941650390625,0.01226806640625,0,pocket
1.3800000000000001,0.4549407958984375,-8.95849609375,-0.6921539306640625,0.3000640869140625,0.22259521484375,-0.0975189208984375,0,pocket
1.4000000000000001,-0.008087158203125,-9.530731201171875,-0.89208984375,0.3000640869140625,0.22259521484375,-0.0975189208984375,0,pocket
1.42,-0.9557952880859375,-9.89202880859375,-0.200592041015625,0.3000640869140625,0.22259521484375,-0.0975189208984375,0,pocket
1.44,-1.218231201171875,-9.81475830078125,0.29217529296875,0.3000640869140625,0.22259521484375,-0.0975189208984375,0,pocket
1.46,-0.63671875,-9.792617797851562,0.0459136962890625,0.3000640869140625,0.22259521484375,-0.0975189208984375,0,pocket
1.48,-0.0532684326171875,-9.94500732421875,-0.2360992431640625,0.3000640869140625,0.22259521484375,-0.0975189208984375,0,pocket
1.5,-0.1336212158203125,-9.8458251953125,-0.083465576171875,0.3000640869140625,0.22259521484375,-0.0975189208984375,0,pocket
1.52,-0.4265594482421875,-9.598007202148438,0.110595703125,0.3000640869140625,0.22259521484375,-0.0975189208984375,0,pocket
1.54,-0.8075103759765625,-9.491165161132812,0.3646087646484375,0.2401580810546875,-0.158477783203125,-0.1782379150390625,0,pocket
1.56,-1.0426025390625,-9.4532470703125,0.603118896484375,0.2401580810546875,-0.158477783203125,-0.1782379150390625,0,pocket
1.58,-0.9641571044921875,-9.72216796875,0.7081146240234375,0.2401580810546875,-0.158477783203125,-0.1782379150390625,0,pocket
1.6,-0.7914276123046875,-9.915863037109375,0.6031951904296875,0.2401580810546875,-0.158477783203125,-0.1782379150390625,0,pocket
1.62,-0.612213134765625,-9.956741333007812,0.485015869140625,0.2401580810546875,-0.158477783203125,-0.1782379150390625,0,pocket
1.6400000000000001,-0.44610595703125,-9.90704345703125,0.3387908935546875,0.2401580810546875,-0.158477783203125,-0.1782379150390625,0,pocket
1.6600000000000001,-0.278533935546875,-9.874801635742188,0.38934326171875,0.2401580810546875,-0.158477783203125,-0.1782379150390625,0,pocket
1.68,-0.1714935302734375,-9.825164794921875,0.533843994140625,0.2401580810546875,-0.158477783203125,-0.1782379150390625,0,pocket
1.7,-0.137115478515625,-9.800521850585938,0.6022796630859375,0.2401580810546875,-0.158477783203125,-0.1782379150390625,0,pocket
1.72,-0.08905029296875,-9.785430908203125,0.311309814453125,0.130096435546875,0.0193023681640625,-0.1235504150390625,0,pocket
1.74,-0.0484771728515625,-9.740341186523438,0.1635284423828125,0.130096435546875,0.0193023681640625,-0.1235504150390625,0,pocket
1.76,0.0136871337890625,-9.68438720703125,0.2367095947265625,0.130096435546875,0.0193023681640625,-0.1235504150390625,0,pocket
1.78,-0.0942230224609375,-9.711593627929688,0.285186767578125,0.130096435546875,0.0193023681640625,-0.1235504150390625,0,pocket
1.8,0.225921630859375,-9.753265380859375,0.41217041015625,0.0863494873046875,-0.3628387451171875,-0.119049072265625,0,pocket
1.82,0.159454345703125,-9.718658447265625,0.1580352783203125,0.0863494873046875,-0.3628387451171875,-0.119049072265625,0,pocket
1.84,-0.072052001953125,-9.806640625,0.24005126953125,0.0863494873046875,-0.3628387451171875,-0.119049072265625,0,pocket
1.86,-0.1768035888671875,-9.903533935546875,0.6832122802734375,0.0863494873046875,-0.3628387451171875,-0.119049072265625,0,pocket
1.8800000000000001,-0.256317138671875,-9.905853271484375,1.0772705078125,0.0863494873046875,-0.3628387451171875,-0.119049072265625,0,pocket
1.9000000000000001,-0.3050994873046875,-9.833877563476562,1.1486968994140625,0.0863494873046875,-0.3628387451171875,-0.119049072265625,0,pocket
1.92,-0.4645233154296875,-9.814010620117188,1.0511474609375,0.0863494873046875,-0.3628387451171875,-0.119049072265625,0,pocket
1.94,-0.715606689453125,-9.788497924804688,0.9777984619140625,-0.1743316650390625,-1.0512847900390625,0.0200653076171875,0,pocket
1.96,-0.783660888671875,-9.779983520507812,0.9213409423828125,-0.1743316650390625,-1.0512847900390625,0.0200653076171875,0,pocket
1.98,-0.7478179931640625,-9.724807739257812,0.950225830078125,-0.1743316650390625,-1.0512847900390625,0.0200653076171875,0,pocket
0,0.1064453125,-9.79345703125,-1.00677490234375,-0.261627197265625,-0.088775634765625,0.0107269287109375,0,pocket
0.02,0.107513427734375,-9.97821044921875,-1.137298583984375,-0.261627197265625,-0.088775634765625,0.0107269287109375,0,pocket
0.04,0.1448211669921875,-9.88018798828125,-1.304473876953125,-0.261627197265625,-0.088775634765625,0.0107269287109375,0,pocket
0.06,0.1189727783203125,-9.73028564453125,-1.3480987548828125,-0.261627197265625,-0.088775634765625,0.0107269287109375,0,pocket
0.08,0.0214385986328125,-9.6864013671875,-1.3675689697265625,-0.261627197265625,-0.088775634765625,0.0107269287109375,0,pocket
0.1,-0.001861572265625,-9.78619384765625,-1.43951416015625,-0.261627197265625,-0.088775634765625,0.0107269287109375,0,pocket
0.12,0.0407867431640625,-9.828140258789062,-1.4709930419921875,-0.261627197265625,-0.088775634765625,0.0107269287109375,0,pocket
0.14,0.0579376220703125,-9.795745849609375,-1.5235137939453125,-0.261627197265625,-0.088775634765625,0.0107269287109375,0,pocket
0.16,0.0450439453125,-9.813018798828125,-1.59832763671875,-0.261627197265625,-0.088775634765625,0.0107269287109375,0,pocket
0.18,-0.0190277099609375,-9.75457763671875,-1.600250244140625,-0.28857421875,0.1996002197265625,0.15277099609375,0,pocket
0.2,-0.1113128662109375,-9.63800048828125,-1.618408203125,-0.28857421875,0.1996002197265625,0.15277099609375,0,pocket
0.22,-0.253662109375,-9.724746704101562,-1.600830078125,-0.28857421875,0.1996002197265625,0.15277099609375,0,pocket
0.24,-0.263427734375,-9.648345947265625,-1.652923583984375,-0.28857421875,0.1996002197265625,0.15277099609375,0,pocket
0.26,-0.241943359375,-9.58551025390625,-1.6800994873046875,-0.28857421875,0.1996002197265625,0.15277099609375,0,pocket
0.28,-0.3292388916015625,-9.57568359375,-1.742645263671875,-0.28857421875,0.1996002197265625,0.15277099609375,0,pocket
0.3,-0.173126220703125,-9.609466552734375,-1.801605224609375,-0.28857421875,0.1996002197265625,0.15277099609375,0,pocket
0.32,0.0191192626953125,-9.802490234375,-1.5378875732421875,-0.28857421875,0.1996002197265625,0.15277099609375,0,pocket
0.34,-0.00531005859375,-9.80517578125,-1.4446868896484375,-0.1529388427734375,0.1822662353515625,0.4020233154296875,0,pocket
0.36,-0.4310302734375,-9.663818359375,-1.3751220703125,-0.1529388427734375,0.1822662353515625,0.4020233154296875,0,pocket
0.38,-0.9376373291015625,-9.753448486328125,-1.1365509033203125,-0.1529388427734375,0.1822662353515625,0.4020233154296875,0,pocket
0.4,-0.954498291015625,-9.874786376953125,-1.224609375,-0.1529388427734375,0.1822662353515625,0.4020233154296875,0,pocket
0.42,-1.07232666015625,-9.925064086914062,-1.43988037109375,-0.1529388427734375,0.1822662353515625,0.4020233154296875,0,pocket
0.44,-1.0786590576171875,-9.869338989257812,-1.77764892578125,-0.1529388427734375,0.1822662353515625,0.4020233154296875,0,pocket
0.46,-0.9256744384765625,-9.722412109375,-1.944183349609375,-0.1529388427734375,0.1822662353515625,0.4020233154296875,0,pocket
0.48,-0.95684814453125,-9.589065551757812,-1.9980621337890625,-0.1529388427734375,0.1822662353515625,0.4020233154296875,0,pocket
0.5,-1.097564697265625,-9.4698486328125,-2.0851898193359375,-0.1529388427734375,0.1822662353515625,0.4020233154296875,0,pocket
0.52,-1.3023681640625,-9.367294311523438,-2.260955810546875,0.1682281494140625,0.6316986083984375,0.432098388671875,0,pocket
0.54,-1.3101348876953125,-9.527633666992188,-2.2126312255859375,0.1682281494140625,0.6316986083984375,0.432098388671875,0,pocket
0.56,-1.30950927734375,-9.561874389648438,-2.1294708251953125,0.1682281494140625,0.6316986083984375,0.432098388671875,0,pocket
0.58,-1.4535064697265625,-9.4036865234375,-1.97113037109375,0.1682281494140625,0.6316986083984375,0.432098388671875,0,pocket
0.6,-1.6163330078125,-8.937164306640625,-1.5194854736328125,0.1682281494140625,0.6316986083984375,0.432098388671875,0,pocket
0.62,-1.6163330078125,-8.937164306640625,-1.5194854736328125,0.1682281494140625,0.6316986083984375,0.432098388671875,0,pocket
0.64,-1.93865966796875,-9.024856567382812,-2.0647430419921875,0.062164306640625,0.65716552734375,0.2998046875,0,pocket
0.66,-2.306488037109375,-9.10064697265625,-2.1040802001953125,0.062164306640625,0.65716552734375,0.2998046875,0,pocket
0.68,-2.4185028076171875,-9.1314697265625,-1.8229522705078125,0.062164306640625,0.65716552734375,0.2998046875,0,pocket
0.7000000000000001,-2.274871826171875,-9.237533569335938,-1.8594207763671875,0.062164306640625,0.65716552734375,0.2998046875,0,pocket
0.72,-2.156951904296875,-9.23492431640625,-1.8708648681640625,0.062164306640625,0.65716552734375,0.2998046875,0,pocket
0.74,-2.0276947021484375,-9.174423217773438,-1.722381591796875,0.062164306640625,0.65716552734375,0.2998046875,0,pocket
0.76,-1.730743408203125,-9.120162963867188,-1.6324310302734375,0.062164306640625,0.65716552734375,0.2998046875,0,pocket
0.78,-1.421478271484375,-9.067123413085938,-1.662994384765625,0.289581298828125,0.6508941650390625,0.01226806640625,0,pocket
0.8,-1.372100830078125,-9.242935180664062,-1.6569366455078125,0.289581298828125,0.6508941650390625,0.01226806640625,0,pocket
0.8200000000000001,-1.1972198486328125,-9.865829467773438,-1.5838623046875,0.289581298828125,0.6508941650390625,0.01226806640625,0,pocket
0.84,-0.8753204345703125,-11.0010986328125,-1.334686279296875,0.289581298828125,0.6508941650390625,0.01226806640625,0,pocket
0.86,-0.7149658203125,-11.613357543945312,-1.533660888671875,0.289581298828125,0.6508941650390625,0.01226806640625,0,pocket
0.88,-0.6038818359375,-11.768020629882812,-2.1229705810546875,0.289581298828125,0.6508941650390625,0.01226806640625,0,pocket
0.9,-0.9009552001953125,-11.333648681640625,-2.522918701171875,0.289581298828125,0.6508941650390625,0.01226806640625,0,pocket
0.92,-1.6532440185546875,-8.92156982421875,-0.411468505859375,0.289581298828125,0.6508941650390625,0.01226806640625,0,pocket
0.9400000000000001,-0.63323974609375,-8.531982421875,-0.0768585205078125,0.289581298828125,0.6508941650390625,0.01226806640625,0,pocket
0.96,0.1873779296875,-8.539474487304688,-0.3205413818359375,0.289581298828125,0.6508941650390625,0.01226806640625,0,pocket
0.98,-0.008087158203125,-9.530731201171875,-0.89208984375,0.3000640869140625,0.22259521484375,-0.0975189208984375,0,pocket
1,-0.9557952880859375,-9.89202880859375,-0.200592041015625,0.3000640869140625,0.22259521484375,-0.0975189208984375,0,pocket
1.02,-1.218231201171875,-9.81475830078125,0.29217529296875,0.3000640869140625,0.22259521484375,-0.0975189208984375,0,pocket
1.04,-0.63671875,-9.792617797851562,0.0459136962890625,0.3000640869140625,0.22259521484375,-0.0975189208984375,0,pocket
1.06,-0.0532684326171875,-9.94500732421875,-0.2360992431640625,0.3000640869140625,0.22259521484375,-0.0975189208984375,0,pocket
1.08,-0.1336212158203125,-9.8458251953125,-0.083465576171875,0.3000640869140625,0.22259521484375,-0.0975189208984375,0,pocket
1.1,-0.4265594482421875,-9.598007202148438,0.110595703125,0.3000640869140625,0.22259521484375,-0.0975189208984375,0,pocket
1.12,-0.8075103759765625,-9.491165161132812,0.3646087646484375,0.2401580810546875,-0.158477783203125,-0.1782379150390625,0,pocket
1.1400000000000001,-1.0426025390625,-9.4532470703125,0.603118896484375,0.2401580810546875,-0.158477783203125,-0.1782379150390625,0,pocket
1.16,-0.9641571044921875,-9.72216796875,0.7081146240234375,0.2401580810546875,-0.158477783203125,-0.1782379150390625,0,pocket
1.18,-0.7914276123046875,-9.915863037109375,0.6031951904296875,0.2401580810546875,-0.158477783203125,-0.1782379150390625,0,pocket
1.2,-0.612213134765625,-9.956741333007812,0.485015869140625,0.2401580810546875,-0.158477783203125,-0.1782379150390625,0,pocket
1.22,-0.44610595703125,-9.90704345703125,0.3387908935546875,0.2401580810546875,-0.158477783203125,-0.1782379150390625,0,pocket
1.24,-0.278533935546875,-9.874801635742188,0.38934326171875,0.2401580810546875,-0.158477783203125,-0.1782379150390625,0,pocket
1.26,-0.1714935302734375,-9.825164794921875,0.533843994140625,0.2401580810546875,-0.158477783203125,-0.1782379150390625,0,pocket
1.28,-0.137115478515625,-9.800521850585938,0.6022796630859375,0.2401580810546875,-0.158477783203125,-0.1782379150390625,0,pocket
1.3,-0.08905029296875,-9.785430908203125,0.311309814453125,0.130096435546875,0.0193023681640625,-0.1235504150390625,0,pocket
1.32,-0.0484771728515625,-9.740341186523438,0.1635284423828125,0.130096435546875,0.0193023681640625,-0.1235504150390625,0,pocket
1.34,0.0136871337890625,-9.68438720703125,0.2367095947265625,0.130096435546875,0.0193023681640625,-0.1235504150390625,0,pocket
1.36,-0.0942230224609375,-9.711593627929688,0.285186767578125,0.130096435546875,0.0193023681640625,-0.1235504150390625,0,pocket
1.3800000000000001,0.225921630859375,-9.753265380859375,0.41217041015625,0.0863494873046875,-0.3628387451171875,-0.119049072265625,0,pocket
1.4000000000000001,0.159454345703125,-9.718658447265625,0.1580352783203125,0.0863494873046875,-0.3628387451171875,-0.119049072265625,0,pocket
1.42,-0.072052001953125,-9.806640625,0.24005126953125,0.0863494873046875,-0.3628387451171875,-0.119049072265625,0,pocket
1.44,-0.1768035888671875,-9.903533935546875,0.6832122802734375,0.0863494873046875,-0.3628387451171875,-0.119049072265625,0,pocket
1.46,-0.256317138671875,-9.905853271484375,1.0772705078125,0.0863494873046875,-0.3628387451171875,-0.119049072265625,0,pocket
1.48,-0.3050994873046875,-9.833877563476562,1.1486968994140625,0.0863494873046875,-0.3628387451171875,-0.119049072265625,0,pocket
1.5,-0.4645233154296875,-9.814010620117188,1.0511474609375,0.0863494873046875,-0.3628387451171875,-0.119049072265625,0,pocket
1.52,-0.715606689453125,-9.788497924804688,0.9777984619140625,-0.1743316650390625,-1.0512847900390625,0.0200653076171875,0,pocket
1.54,-0.783660888671875,-9.779983520507812,0.9213409423828125,-0.1743316650390625,-1.0512847900390625,0.0200653076171875,0,pocket
1.56,-0.7478179931640625,-9.724807739257812,0.950225830078125,-0.1743316650390625,-1.0512847900390625,0.0200653076171875,0,pocket
1.58,0.7808380126953125,-10.03924560546875,-0.032562255859375,-0.33636474609375,-1.687164306640625,0.04107666015625,0,pocket
1.6,0.861358642578125,-10.029403686523438,0.2947235107421875,-0.33636474609375,-1.687164306640625,0.04107666015625,0,pocket
1.62,0.861358642578125,-10.029403686523438,0.2947235107421875,-0.33636474609375,-1.687164306640625,0.04107666015625,0,pocket
1.6400000000000001,1.02392578125,-10.179672241210938,0.3129730224609375,-0.33636474609375,-1.687164306640625,0.04107666015625,0,pocket
1.6600000000000001,1.6885223388671875,-10.1705322265625,-0.0341339111328125,-0.33636474609375,-1.687164306640625,0.04107666015625,0,pocket
1.68,1.756500244140625,-9.80035400390625,-0.5510101318359375,-0.33636474609375,-1.687164306640625,0.04107666015625,0,pocket
1.7,1.7404327392578125,-9.286468505859375,-0.5778350830078125,-0.33636474609375,-1.687164306640625,0.04107666015625,0,pocket
1.72,1.507720947265625,-8.774917602539062,-0.604522705078125,-0.5230865478515625,-1.80126953125,0.0564727783203125,0,pocket
1.74,0.9587554931640625,-8.3330078125,-0.4764251708984375,-0.5230865478515625,-1.80126953125,0.0564727783203125,0,pocket
1.76,-0.0916748046875,-8.373580932617188,0.1292724609375,-0.5230865478515625,-1.80126953125,0.0564727783203125,0,pocket
1.78,-0.6178131103515625,-8.980255126953125,0.3533172607421875,-0.5230865478515625,-1.80126953125,0.0564727783203125,0,pocket
1.8,-1.5297393798828125,-9.956253051757812,0.273712158203125,-0.5230865478515625,-1.80126953125,0.0564727783203125,0,pocket
1.82,-2.2197418212890625,-10.824188232421875,-0.279571533203125,-0.5230865478515625,-1.80126953125,0.0564727783203125,0,pocket
1.84,-2.834564208984375,-11.016403198242188,-0.969268798828125,-0.5230865478515625,-1.80126953125,0.0564727783203125,0,pocket
1.86,-1.9470367431640625,-10.137969970703125,-1.3365478515625,-0.5230865478515625,-1.80126953125,0.0564727783203125,0,pocket
1.8800000000000001,-1.0612335205078125,-9.884674072265625,-0.6766510009765625,0.273590087890625,-1.9222869873046875,-0.46990966796875,0,pocket
1.9000000000000001,-0.2219696044921875,-9.488204956054688,-0.5316314697265625,0.273590087890625,-1.9222869873046875,-0.46990966796875,0,pocket
1.92,0.0402679443359375,-9.461257934570312,-1.0308685302734375,0.273590087890625,-1.9222869873046875,-0.46990966796875,0,pocket
1.94,-0.27276611328125,-9.6304931640625,-1.467987060546875,0.273590087890625,-1.9222869873046875,-0.46990966796875,0,pocket
1.96,-0.720977783203125,-9.677993774414062,-1.7593231201171875,0.273590087890625,-1.9222869873046875,-0.46990966796875,0,pocket
1.98,-0.77105712890625,-9.468185424804688,-1.681976318359375,0.273590087890625,-1.9222869873046875,-0.46990966796875,0,pocket
0,-2.306488037109375,-9.10064697265625,-2.1040802001953125,0.062164306640625,0.65716552734375,0.2998046875,0,swing
0.02,-2.5164337158203125,-9.121963500976562,-1.91949462890625,0.062164306640625,0.65716552734375,0.2998046875,0,swing
0.04,-2.274871826171875,-9.237533569335938,-1.8594207763671875,0.062164306640625,0.65716552734375,0.2998046875,0,swing
0.06,-2.156951904296875,-9.23492431640625,-1.8708648681640625,0.062164306640625,0.65716552734375,0.2998046875,0,swing
0.08,-2.0276947021484375,-9.174423217773438,-1.722381591796875,0.062164306640625,0.65716552734375,0.2998046875,0,swing
0.1,-1.730743408203125,-9.120162963867188,-1.6324310302734375,0.062164306640625,0.65716552734375,0.2998046875,0,swing
0.12,-1.421478271484375,-9.067123413085938,-1.662994384765625,0.289581298828125,0.6508941650390625,0.01226806640625,0,swing
0.14,-1.372100830078125,-9.242935180664062,-1.6569366455078125,0.289581298828125,0.6508941650390625,0.01226806640625,0,swing
0.16,-1.1972198486328125,-9.865829467773438,-1.5838623046875,0.289581298828125,0.6508941650390625,0.01226806640625,0,swing
0.18,-0.8753204345703125,-11.0010986328125,-1.334686279296875,0.289581298828125,0.6508941650390625,0.01226806640625,0,swing
0.2,-0.7149658203125,-11.613357543945312,-1.533660888671875,0.289581298828125,0.6508941650390625,0.01226806640625,0,swing
0.22,-0.6038818359375,-11.768020629882812,-2.1229705810546875,0.289581298828125,0.6508941650390625,0.01226806640625,0,swing
0.24,-0.9009552001953125,-11.333648681640625,-2.522918701171875,0.289581298828125,0.6508941650390625,0.01226806640625,0,swing
0.26,-1.816436767578125,-10.079757690429688,-1.8957672119140625,0.289581298828125,0.6508941650390625,0.01226806640625,0,swing
0.28,-0.63323974609375,-8.531982421875,-0.0768585205078125,0.289581298828125,0.6508941650390625,0.01226806640625,0,swing
0.3,0.1873779296875,-8.539474487304688,-0.3205413818359375,0.289581298828125,0.6508941650390625,0.01226806640625,0,swing
0.32,0.4549407958984375,-8.95849609375,-0.6921539306640625,0.3000640869140625,0.22259521484375,-0.0975189208984375,0,swing
0.34,-0.008087158203125,-9.530731201171875,-0.89208984375,0.3000640869140625,0.22259521484375,-0.0975189208984375,0,swing
0.36,-0.9557952880859375,-9.89202880859375,-0.200592041015625,0.3000640869140625,0.22259521484375,-0.0975189208984375,0,swing
0.38,-1.218231201171875,-9.81475830078125,0.29217529296875,0.3000640869140625,0.22259521484375,-0.0975189208984375,0,swing
0.4,-0.63671875,-9.792617797851562,0.0459136962890625,0.3000640869140625,0.22259521484375,-0.0975189208984375,0,swing
0.42,-0.0532684326171875,-9.94500732421875,-0.2360992431640625,0.3000640869140625,0.22259521484375,-0.0975189208984375,0,swing
0.44,-0.1336212158203125,-9.8458251953125,-0.083465576171875,0.3000640869140625,0.22259521484375,-0.0975189208984375,0,swing
0.46,-0.4265594482421875,-9.598007202148438,0.110595703125,0.3000640869140625,0.22259521484375,-0.0975189208984375,0,swing
0.48,-0.8075103759765625,-9.491165161132812,0.3646087646484375,0.2401580810546875,-0.158477783203125,-0.1782379150390625,0,swing
0.5,-1.0426025390625,-9.4532470703125,0.603118896484375,0.2401580810546875,-0.158477783203125,-0.1782379150390625,0,swing
0.52,-0.9641571044921875,-9.72216796875,0.7081146240234375,0.2401580810546875,-0.158477783203125,-0.1782379150390625,0,swing
